SteamSpyPlayersEstimate,SteamSpyPlayersEstimate_log,DLCCount_log,PriceFinal_log,PCReqsHaveMin,PriceCurrency,PublisherCountCat,RecommendationCount
1878508,14.445988935041377,0.0,3.0440461338325413,1,USD,0,14960
234589,12.365594588547058,0.0,2.3969857684155302,1,USD,0,1726
302383,12.61945301183482,0.0,3.0440461338325413,1,USD,0,308
559750,13.235247320971242,0.0,3.0440461338325413,1,USD,0,4146
1257241,14.044430990919912,0.0,3.0440461338325413,1,USD,0,6793
1072152,13.885179334309397,0.0,3.0440461338325413,1,USD,0,5984
577506,13.266475842516746,0.0,3.0440461338325413,1,USD,0,2511
66180,11.100148691666671,0.0,0.0,1,missing,0,692
266693,12.49385721272919,0.0,2.3969857684155302,1,USD,0,1706
100615,11.519066569726991,0.0,0.0,0,missing,0,451
135947,11.820027738661489,0.0,2.196112848483529,1,USD,0,384
55957,10.932356688326582,0.0,2.196112848483529,1,USD,0,121
75327,11.229607190619948,0.0,2.771963526845863,1,USD,0,419
75327,11.229607190619948,0.0,2.771963526845863,1,USD,0,419
23853,10.079707197138614,0.0,2.771963526845863,1,USD,0,115
48424,10.787771488275197,0.6931471805599453,2.771963526845863,1,USD,0,154
35870,10.48768444858769,0.0,2.3969857684155302,1,USD,0,187
25826,10.159175735326064,0.0,2.0399207835175526,1,USD,0,0
0,0.0,0.0,2.3969857684155302,1,USD,0,0
0,0.0,0.0,2.3969857684155302,1,USD,0,0
0,0.0,0.0,2.3969857684155302,1,USD,0,0
11658,9.36383369293329,0.0,2.3969857684155302,1,USD,0,0
7174,8.878358040627822,0.0,2.3969857684155302,1,USD,0,0
2152,7.674617497364363,0.0,2.3969857684155302,1,USD,0,0
293237,12.588739844962333,0.0,2.3969857684155302,1,USD,0,938
84115,11.339952077568595,0.0,1.790091412127358,1,USD,0,716
62952,11.050143695207472,0.0,3.7133281345162463,1,USD,1,409
4842,8.48528964240323,0.0,2.3969857684155302,1,USD,1,0
6995,8.853093836138493,0.0,2.771963526845863,1,USD,1,0
539,6.29156913955832,0.0,2.3969857684155302,1,USD,1,0
27261,10.213249070130788,0.0,1.790091412127358,1,USD,0,377
1614,7.387090235656757,0.0,1.790091412127358,1,USD,0,0
2870,7.9624156801210635,0.0,1.790091412127358,1,USD,0,0
495005,13.112325162689487,0.0,0.0,1,missing,0,7107
48066,10.78035114995359,0.0,2.3969857684155302,1,USD,0,154
808,6.695798917058491,0.0,2.3969857684155302,1,USD,0,0
84653,11.346327639841213,0.0,2.3969857684155302,1,USD,0,556
42147,10.648942512719419,0.0,3.0440461338325413,1,USD,0,132
2690,7.897668150726906,0.0,3.0440461338325413,1,USD,0,0
701257,13.460631143953613,0.6931471805599453,3.0440461338325413,1,USD,0,5452
204100,12.226370248344972,0.0,2.3969857684155302,1,USD,0,945
680811,13.431041482407934,0.0,3.0440461338325413,1,USD,0,1088
119806,11.693637393674342,0.0,2.3969857684155302,1,USD,0,446
24750,10.11662117122102,0.0,2.3969857684155302,1,USD,0,0
218627,12.295126934353686,0.6931471805599453,2.3969857684155302,1,USD,0,904
2256218,14.62920096135675,0.0,2.3969857684155302,1,USD,1,15728
3103465,14.948030109402868,0.0,3.0440461338325413,1,USD,1,25180
129132,11.768598159972285,0.0,3.0440461338325413,1,USD,0,550
23495,10.064585472878456,0.0,1.790091412127358,1,USD,0,294
8609,9.060679597421776,0.0,1.790091412127358,1,USD,0,110
572125,13.2571145258242,0.0,2.3969857684155302,1,USD,0,3981
911096,13.722404646973446,0.0,3.0440461338325413,1,USD,0,5010
572125,13.2571145258242,0.0,2.3969857684155302,1,USD,0,3981
217910,12.291842001530963,0.0,3.0440461338325413,1,USD,0,970
11658,9.36383369293329,0.0,1.790091412127358,1,USD,0,0
4125,8.325063693631197,0.0,2.3969857684155302,1,USD,0,0
2152,7.674617497364363,0.0,1.790091412127358,1,USD,0,0
13810,9.533220655077928,0.0,0.0,1,missing,0,157
21522,9.97687740976418,0.0,1.790091412127358,1,USD,0,110
101153,11.524399387043855,0.0,3.0440461338325413,1,USD,0,343
65642,11.091986247998761,0.0,2.3969857684155302,1,USD,0,589
110479,11.612589788083174,0.0,2.3969857684155302,1,USD,0,570
601359,13.30694903585135,0.6931471805599453,3.0440461338325413,1,USD,0,5145
16680,9.722025626154055,0.0,2.3969857684155302,1,USD,0,197
63490,11.05865344255235,0.0,2.3969857684155302,1,USD,0,243
149757,11.91677593692139,0.0,2.3969857684155302,1,USD,0,828
706637,13.468273791119525,0.0,2.3969857684155302,1,USD,0,2685
548810,13.215509398924718,0.0,2.3969857684155302,1,USD,0,2086
152268,11.933403972531412,0.0,2.3969857684155302,1,USD,0,930
48424,10.787771488275197,0.0,2.771963526845863,1,USD,0,149
83398,11.33139159786728,0.0,0.0,0,missing,0,186
279606,12.541140324793782,0.0,2.3969857684155302,1,USD,0,1800
360672,12.795727009640215,0.0,2.3969857684155302,1,USD,0,2278
656778,13.395102863405791,1.791759469228055,2.3969857684155302,1,USD,0,8031
34435,10.446857807777846,0.0,1.790091412127358,1,USD,0,364
773893,13.55919019228884,0.0,2.771963526845863,1,USD,0,5428
1332209,14.102349775313467,0.0,2.771963526845863,1,USD,0,7792
94159,11.452750741934159,0.0,1.790091412127358,1,USD,0,970
583066,13.276057381542545,1.3862943611198906,2.196112848483529,1,USD,0,2880
583066,13.276057381542545,1.3862943611198906,2.196112848483529,1,USD,0,2880
1926753,14.471347279672859,0.0,3.0440461338325413,1,USD,0,15420
4076078,15.220646054883739,1.9459101490553132,2.3969857684155302,1,USD,0,41001
4076078,15.220646054883739,1.9459101490553132,2.3969857684155302,1,USD,0,41001
16680,9.722025626154055,1.3862943611198906,2.3969857684155302,1,USD,0,118
690675,13.445426107115608,1.791759469228055,3.0440461338325413,1,USD,0,2172
137920,11.834436336451281,0.0,2.3969857684155302,1,USD,0,722
132539,11.794639765642218,0.0,2.3969857684155302,1,USD,0,536
29951,10.307351379277318,0.0,1.9444805562457188,1,USD,0,115
476891,13.075045329140371,0.0,2.3969857684155302,1,USD,0,2466
47348,10.765300979067026,0.0,1.9444805562457188,1,USD,0,171
53446,10.886445787656298,0.0,2.3969857684155302,1,USD,0,162
38201,10.550643149245081,0.0,2.3969857684155302,1,USD,0,0
114066,11.64454127403553,0.0,2.3969857684155302,1,USD,0,339
0,0.0,0.0,2.0781907597781832,1,USD,0,0
13631,9.520175249069098,0.0,2.3969857684155302,1,USD,0,0
476711,13.074667813940902,0.0,2.3969857684155302,1,USD,0,1266
26006,10.16612101153675,0.0,2.3969857684155302,1,USD,0,234
54702,10.909673831513109,1.6094379124341003,2.3969857684155302,1,USD,0,617
17756,9.784535083358834,0.0,2.3969857684155302,1,USD,0,0
34256,10.441646202369757,0.0,2.771963526845863,1,USD,0,207
830927,13.63029842748462,5.659482215759621,3.433664571799657,1,USD,0,8701
830927,13.63029842748462,5.659482215759621,3.433664571799657,1,USD,0,8701
830927,13.63029842748462,5.659482215759621,3.433664571799657,1,USD,0,8701
830927,13.63029842748462,5.659482215759621,3.433664571799657,1,USD,0,8701
3353658,15.0255625465484,1.0986122886681096,2.771963526845863,1,USD,0,34196
10223,9.232493176617316,0.0,2.3969857684155302,1,USD,0,0
136485,11.823977324244531,0.0,2.3969857684155302,1,USD,0,808
19908,9.898927169779796,0.0,1.790091412127358,1,USD,0,0
88240,11.38782698659209,0.6931471805599453,2.3969857684155302,1,USD,0,271
7533,8.927181388251986,0.0,3.0440461338325413,1,USD,0,0
4484,8.408493774492896,0.0,3.0440461338325413,1,USD,0,0
4484,8.408493774492896,0.0,0.0,1,missing,0,0
69408,11.147771821083902,2.4849066497880004,3.433664571799657,1,USD,0,565
389009,12.87136032921104,0.0,3.0440461338325413,1,USD,0,1363
1288268,14.068810014771794,0.0,3.0440461338325413,1,USD,0,7919
336460,12.726237522390235,0.0,2.771963526845863,1,USD,0,1378
400308,12.89999202786557,0.0,3.0440461338325413,1,USD,0,984
130387,11.778269899700295,0.0,3.0440461338325413,1,USD,0,518
150654,11.922747733519802,0.0,2.3969857684155302,1,USD,0,1145
139355,11.844787089033758,0.0,3.0440461338325413,1,USD,0,749
1737539,14.367980877738825,0.6931471805599453,3.0440461338325413,1,USD,0,14553
961493,13.776243603741891,0.0,3.0440461338325413,1,USD,0,7263
98104,11.493793612654201,0.0,3.433664571799657,1,USD,0,2422
55778,10.929152733448172,0.0,2.3969857684155302,1,USD,0,306
19370,9.871532381294577,0.0,1.3837912309017721,1,USD,0,104
20805,9.94299668563084,0.0,1.9444805562457188,1,USD,0,106
14527,9.583833100841074,0.0,2.3969857684155302,1,USD,0,0
272611,12.515804817818614,2.4849066497880004,2.771963526845863,1,USD,0,1043
0,0.0,0.0,2.3969857684155302,1,USD,0,0
60261,11.006457001645646,0.0,2.3969857684155302,1,USD,0,537
28875,10.270766079259051,0.0,1.790091412127358,1,USD,0,0
67077,11.11361140034657,0.0,2.3969857684155302,1,USD,0,293
405509,12.912900813145983,2.995732273553991,2.3969857684155302,1,USD,0,3002
204279,12.22724688076158,0.0,1.007957920399979,1,USD,1,781
17218,9.753768704286186,0.0,2.3969857684155302,1,USD,0,135
70664,11.165705679802251,1.3862943611198906,2.3969857684155302,1,USD,0,309
35511,10.477625946513871,1.3862943611198906,2.3969857684155302,1,USD,0,162
3228,8.079927770758275,0.0,1.790091412127358,1,USD,0,0
313503,12.655567398144369,0.0,2.3969857684155302,1,USD,0,614
325519,12.693179182675571,0.0,3.0440461338325413,1,USD,0,623
11658,9.36383369293329,0.0,1.790091412127358,1,USD,0,424
4663,8.447628728030327,0.0,2.0781907597781832,1,USD,0,0
1435,7.269616749608169,0.0,3.0440461338325413,1,USD,0,0
19370,9.871532381294577,0.0,3.0440461338325413,1,USD,0,121
0,0.0,0.0,2.3969857684155302,1,USD,0,0
9326,9.140668698726863,0.0,2.3969857684155302,1,USD,0,0
15065,9.62019582838564,0.0,2.3969857684155302,1,USD,0,0
28696,10.264547866667387,0.0,1.790091412127358,1,USD,0,200
26723,10.193317317045368,0.0,1.790091412127358,1,USD,0,177
72637,11.193243479856486,0.0,2.3969857684155302,1,USD,0,554
369819,12.820771679760977,1.3862943611198906,2.3969857684155302,1,USD,0,2723
5919,8.68609172787805,0.0,1.790091412127358,1,USD,0,0
10044,9.214830277249035,0.0,1.790091412127358,1,USD,0,150
334128,12.719282424937088,0.0,2.3969857684155302,1,USD,0,761
0,0.0,0.0,3.0440461338325413,1,USD,0,0
0,0.0,0.0,3.0440461338325413,1,USD,0,0
0,0.0,0.0,3.433664571799657,1,USD,0,0
0,0.0,0.0,3.0440461338325413,1,USD,0,0
273687,12.519744050443204,0.0,1.095273387402595,1,USD,0,4115
130746,11.78101943711327,0.0,3.0440461338325413,1,USD,0,310
73533,11.205503163275468,0.0,0.0,1,missing,0,0
61338,11.024171134959547,0.0,0.0,1,missing,0,0
58468,10.976251978235707,0.0,0.0,1,missing,0,0
53087,10.87970619299017,0.0,0.0,1,missing,0,0
85908,11.361043875475891,0.0,0.0,0,missing,0,271
31027,10.342645301610762,0.0,0.0,0,missing,0,0
27620,10.226331631955956,0.0,0.0,0,missing,0,0
27082,10.206661503755827,0.0,0.0,0,missing,0,0
155675,11.955532203359013,0.0,1.790091412127358,1,USD,0,1148
734437,13.506860859869189,0.0,1.790091412127358,1,USD,0,5551
232616,12.357148603240356,0.0,3.0440461338325413,1,USD,0,1619
717,6.576469569048224,0.0,3.0440461338325413,1,USD,0,0
62055,11.035792482170708,0.0,0.0,1,missing,0,305
3408,8.134174272137903,0.0,2.0781907597781832,1,USD,0,0
5380,8.59062950948942,0.0,2.0781907597781832,1,USD,0,0
6995,8.853093836138493,0.0,2.0781907597781832,1,USD,0,0
6815,8.827028068509152,0.0,2.0781907597781832,1,USD,0,0
6636,8.800415333145924,0.0,2.0781907597781832,1,USD,0,0
4842,8.48528964240323,0.0,2.0781907597781832,1,USD,0,0
2511,7.828834527588089,0.0,2.0781907597781832,1,USD,0,0
5201,8.556798446008596,0.0,2.0781907597781832,1,USD,0,0
4663,8.447628728030327,0.0,2.0781907597781832,1,USD,0,0
7353,8.902999661861218,0.0,2.0781907597781832,1,USD,0,0
5201,8.556798446008596,0.0,2.0781907597781832,1,USD,0,0
4304,8.367532416861831,0.0,2.0781907597781832,1,USD,0,0
2332,7.75491027202143,0.0,1.790091412127358,1,USD,0,0
3228,8.079927770758275,0.0,2.3969857684155302,1,USD,0,0
14527,9.583833100841074,0.0,2.3969857684155302,1,USD,0,0
17756,9.784535083358834,0.0,1.790091412127358,1,USD,0,217
21343,9.96852594871535,0.0,2.3969857684155302,1,USD,0,180
28158,10.2456222982778,0.0,2.3969857684155302,1,USD,0,112
48066,10.78035114995359,0.0,1.9444805562457188,1,USD,1,0
24930,10.123867288027606,0.0,3.0440461338325413,1,USD,1,132
58827,10.982373211020205,0.0,1.9444805562457188,1,USD,1,219
167692,12.02989020573558,0.0,1.9444805562457188,1,USD,1,320
405689,12.913344600135515,0.0,2.3969857684155302,1,USD,0,1201
1745071,14.37230637351245,0.0,2.3969857684155302,1,USD,1,7820
157828,11.969267447441826,0.0,1.3837912309017721,1,USD,1,392
366053,12.81053614248401,0.0,1.9444805562457188,1,USD,1,1141
12734,9.452109387413557,0.0,1.9444805562457188,1,USD,1,0
645300,13.377472153589553,0.0,3.0440461338325413,1,USD,1,2351
309737,12.643482057820844,0.0,3.0440461338325413,1,USD,1,1426
16859,9.732699231555847,0.0,3.0440461338325413,1,USD,1,0
201589,12.21399121077447,0.0,2.3969857684155302,1,USD,1,695
762774,13.544718378180761,0.0,3.0440461338325413,1,USD,1,3147
384884,12.860699867351101,0.0,3.0440461338325413,1,USD,1,2061
86267,11.365214008771872,0.0,3.0440461338325413,1,USD,1,459
8071,8.996156562033445,0.0,1.790091412127358,1,USD,0,0
9147,9.121290555142672,0.0,1.790091412127358,1,USD,0,0
7891,8.973604867142505,0.0,2.3969857684155302,1,USD,0,0
1614,7.387090235656757,0.0,3.0440461338325413,1,USD,0,0
9506,9.15978364835903,0.0,2.3969857684155302,1,USD,0,0
6636,8.800415333145924,0.0,2.3969857684155302,1,USD,0,0
3408,8.134174272137903,0.0,2.3969857684155302,1,USD,0,0
8967,9.101417964751995,0.0,2.3969857684155302,1,USD,0,0
4842,8.48528964240323,0.0,3.0440461338325413,1,USD,0,0
24033,10.087224773471245,0.0,1.790091412127358,1,USD,0,120
40533,10.609896407079258,0.0,1.790091412127358,1,USD,0,313
44299,10.698739956033227,0.0,1.790091412127358,1,USD,0,287
43223,10.674151175523901,0.0,2.3969857684155302,1,USD,0,209
34256,10.441646202369757,0.0,2.3969857684155302,1,USD,0,142
425776,12.961671014012662,0.6931471805599453,3.0440461338325413,1,USD,0,1329
908585,13.719644823868238,0.0,3.0440461338325413,1,USD,0,8656
85729,11.358958101672801,0.0,2.3969857684155302,1,USD,0,540
5201,8.556798446008596,0.0,2.3969857684155302,1,USD,0,0
154599,11.948596415135459,0.0,2.3969857684155302,1,USD,0,742
179170,12.09609593606988,0.0,3.0440461338325413,1,USD,0,2186
390623,12.875500739469526,0.0,2.771963526845863,1,USD,0,1667
82680,11.322745108545979,0.0,2.0781907597781832,1,USD,0,280
55957,10.932356688326582,0.0,1.790091412127358,1,USD,0,230
19011,9.8528256377339,0.0,2.196112848483529,1,USD,0,0
63131,11.052983051518808,0.0,1.9444805562457188,1,USD,0,290
42685,10.661626276603513,0.0,1.9444805562457188,1,USD,0,207
13631,9.520175249069098,0.0,1.9444805562457188,1,USD,0,152
33897,10.431111294577999,0.0,1.790091412127358,1,USD,0,294
2870,7.9624156801210635,0.0,1.790091412127358,1,USD,0,0
36229,10.497642783889123,0.0,1.790091412127358,1,USD,0,881
539,6.29156913955832,0.0,2.0781907597781832,1,USD,1,0
808,6.695798917058491,0.0,2.0781907597781832,1,USD,1,0
1067,6.97354301952014,0.0,2.0781907597781832,1,USD,1,0
20446,9.925591451443054,0.0,2.3969857684155302,1,USD,1,111
14348,9.571435532348406,0.0,3.2577118486533987,1,USD,1,0
544,6.300785794663244,0.0,2.0781907597781832,1,USD,1,0
19549,9.880730565413511,0.6931471805599453,3.0440461338325413,1,USD,0,110
2152,7.674617497364363,0.0,3.0440461338325413,1,USD,0,0
972972,13.788111611553937,0.6931471805599453,2.63834278867739,1,USD,0,1928
972972,13.788111611553937,0.6931471805599453,2.63834278867739,1,USD,0,1928
3661780,15.113460199042171,1.3862943611198906,3.0440461338325413,1,USD,0,15312
15065,9.62019582838564,0.0,1.790091412127358,1,USD,0,178
10402,9.249849505070895,0.0,2.3969857684155302,1,USD,0,114
9864,9.196748418456716,0.0,2.63834278867739,1,USD,0,141
257905,12.460350456430143,0.0,2.771963526845863,1,USD,0,2593
257905,12.460350456430143,0.0,2.771963526845863,1,USD,0,2593
1819681,14.414172318512014,1.6094379124341003,3.0440461338325413,1,USD,1,5919
2332,7.75491027202143,0.0,0.0,1,missing,0,0
68153,11.129525129459477,0.0,2.3969857684155302,1,USD,0,451
0,0.0,0.0,1.3837912309017721,1,USD,0,0
0,0.0,0.0,1.3837912309017721,1,USD,0,0
0,0.0,0.0,1.3837912309017721,1,USD,0,0
0,0.0,0.0,1.3837912309017721,1,USD,0,0
0,0.0,0.0,1.3837912309017721,1,USD,0,0
0,0.0,0.0,1.790091412127358,1,USD,0,0
0,0.0,0.0,1.3837912309017721,1,USD,0,0
0,0.0,0.0,1.3837912309017721,1,USD,0,0
0,0.0,0.0,1.3837912309017721,1,USD,0,0
0,0.0,0.0,1.3837912309017721,1,USD,0,0
0,0.0,0.0,1.3837912309017721,1,USD,0,0
0,0.0,0.0,1.3837912309017721,1,USD,0,0
0,0.0,0.0,1.3837912309017721,1,USD,0,0
0,0.0,0.0,1.790091412127358,1,USD,0,0
0,0.0,0.0,1.3837912309017721,1,USD,0,0
0,0.0,0.0,1.3837912309017721,1,USD,0,0
0,0.0,0.0,1.3837912309017721,1,USD,0,0
0,0.0,0.0,1.3837912309017721,1,USD,0,0
0,0.0,0.0,1.790091412127358,1,USD,0,0
0,0.0,0.0,1.3837912309017721,1,USD,0,0
0,0.0,0.0,1.3837912309017721,1,USD,0,0
0,0.0,0.0,1.3837912309017721,1,USD,0,0
0,0.0,0.0,1.3837912309017721,1,USD,0,0
0,0.0,0.0,1.3837912309017721,1,USD,0,0
2604335,14.772688306244715,2.1972245773362196,3.2577118486533987,1,USD,1,15436
17935,9.79456514531194,0.0,2.3969857684155302,1,USD,1,233
14886,9.608243627877057,0.0,2.0781907597781832,1,USD,1,0
596158,13.298262688991914,0.0,3.0440461338325413,1,USD,0,887
184371,12.124710734757404,0.0,1.790091412127358,1,USD,0,0
413580,12.93260866301672,0.0,2.3969857684155302,1,USD,0,780
291084,12.581370599721765,0.0,3.0440461338325413,1,USD,0,255
135230,11.814739706248908,0.0,2.196112848483529,1,USD,0,225
897,6.8001700683022,0.0,2.3969857684155302,1,USD,0,0
1067,6.97354301952014,0.0,2.3969857684155302,1,USD,0,0
1435,7.269616749608169,0.0,2.771963526845863,1,USD,0,0
6815,8.827028068509152,0.0,1.3837912309017721,1,USD,0,0
33000,10.404293143019792,0.0,1.790091412127358,1,USD,0,216
798464,13.590446413491199,1.0986122886681096,2.196112848483529,1,USD,0,2105
677224,13.4257588452756,1.3862943611198906,3.0440461338325413,1,USD,0,3682
312965,12.653849837423955,0.0,0.688134638736401,1,USD,0,11817
139534,11.846070744831753,0.0,2.3969857684155302,1,USD,0,711
1732696,14.365189712095582,0.0,3.0440461338325413,1,USD,1,13356
13810,9.533220655077928,0.0,1.6074359097634274,1,USD,0,0
405868,12.913785726419379,1.6094379124341003,2.3969857684155302,1,USD,0,1991
1732696,14.365189712095582,0.0,3.0440461338325413,1,USD,1,13356
5739,8.655214489313613,0.0,2.63834278867739,1,USD,0,0
7174,8.878358040627822,0.0,2.3969857684155302,1,USD,0,102
25288,10.138124797561552,0.0,2.771963526845863,1,USD,0,262
1772871,14.388111388428799,0.0,3.0440461338325413,1,USD,0,20235
165898,12.019134448432823,0.0,2.3969857684155302,1,USD,0,674
12554,9.437874271591685,0.0,2.3969857684155302,1,USD,0,0
1115734,13.925023938529312,0.0,2.771963526845863,1,USD,0,6891
1809458,14.408538463536363,0.0,3.0440461338325413,1,USD,0,12617
1809458,14.408538463536363,0.0,3.0440461338325413,1,USD,0,12617
14886,9.608243627877057,0.0,0.0,1,missing,0,106
5560,8.623533227187565,0.0,1.790091412127358,1,USD,0,0
5560,8.623533227187565,0.0,1.790091412127358,1,USD,0,0
5560,8.623533227187565,0.0,1.790091412127358,1,USD,0,0
897,6.8001700683022,0.0,2.771963526845863,1,USD,0,0
897,6.8001700683022,0.0,2.771963526845863,1,USD,0,0
1973,7.587817219993427,0.0,2.771963526845863,1,USD,0,0
1973,7.587817219993427,0.0,2.771963526845863,1,USD,0,0
2511,7.828834527588089,0.0,2.771963526845863,1,USD,0,0
2511,7.828834527588089,0.0,2.771963526845863,1,USD,0,0
2511,7.828834527588089,0.0,2.771963526845863,1,USD,0,0
1255,7.135687347028144,0.0,2.0781907597781832,1,USD,0,0
717,6.576469569048224,0.0,2.771963526845863,1,USD,0,0
717,6.576469569048224,0.0,2.771963526845863,1,USD,0,0
1614,7.387090235656757,0.0,2.0781907597781832,1,USD,0,0
1973,7.587817219993427,0.0,2.0781907597781832,1,USD,0,0
92903,11.439321980925595,0.0,0.0,1,missing,0,821
535,6.284134161070802,0.0,2.3969857684155302,1,USD,0,0
717,6.576469569048224,0.0,2.3969857684155302,1,USD,0,0
10402,9.249849505070895,0.0,2.3969857684155302,1,USD,1,114
30131,10.313343008945585,0.0,2.3969857684155302,1,USD,0,124
11837,9.37906997525067,0.0,2.3969857684155302,1,USD,0,0
4842,8.48528964240323,0.0,2.3969857684155302,1,USD,0,0
5201,8.556798446008596,0.0,2.3969857684155302,1,USD,0,0
6457,8.77307495131822,0.0,2.3969857684155302,1,USD,0,0
1793,7.492203042618741,0.0,2.771963526845863,1,USD,0,0
3049,8.022896869601457,0.0,2.3969857684155302,1,USD,0,0
1435,7.269616749608169,0.0,2.771963526845863,1,USD,0,0
2690,7.897668150726906,0.0,2.3969857684155302,1,USD,0,0
1076,6.981934677156389,0.0,2.3969857684155302,1,USD,0,0
3587,8.185350223178686,0.0,2.3969857684155302,1,USD,0,0
1973,7.587817219993427,0.0,2.0781907597781832,1,USD,0,0
2943,7.987524479848767,0.0,2.0781907597781832,1,USD,0,0
1255,7.135687347028144,0.0,2.0781907597781832,1,USD,0,0
1076,6.981934677156389,0.0,2.0781907597781832,1,USD,0,0
1076,6.981934677156389,0.0,2.0781907597781832,1,USD,0,0
1793,7.492203042618741,0.0,2.0781907597781832,1,USD,0,0
90033,11.407942655750121,0.0,1.790091412127358,1,USD,0,527
59544,10.994487608202096,0.0,1.3837912309017721,1,USD,0,709
14707,9.596146842421163,0.0,3.0440461338325413,1,USD,0,149
25647,10.152220874849334,0.0,2.3969857684155302,1,USD,0,0
3408,8.134174272137903,0.0,3.0440461338325413,1,USD,0,0
3408,8.134174272137903,0.0,3.0440461338325413,1,USD,0,0
3408,8.134174272137903,0.0,3.0440461338325413,1,USD,0,0
4484,8.408493774492896,0.0,2.3969857684155302,1,USD,0,0
4484,8.408493774492896,0.0,2.3969857684155302,1,USD,0,0
4484,8.408493774492896,0.0,2.3969857684155302,1,USD,0,0
1070,6.976348070447749,0.0,2.3969857684155302,1,USD,0,0
